,Media Source,Date,Text,Compound,Positive,Neutral,Negative,Tweet Count
694,fox,Sun Jun 24 22:39:33 +0000 2018,"RT @whitecoatcapxg: Do you know that I figured out today that having onsite captioning for a 1-track conference, including travel expenses…",0.0,0.0,1.0,0.0,95
695,fox,Sun Jun 24 05:06:58 +0000 2018,"The Queer Eye special in Yass, Australia is so pure, I can’t. 😭💖 https://t.co/UnsnLeAlkK",0.4019,0.184,0.816,0.0,96
696,fox,Sat Jun 23 01:41:57 +0000 2018,"RT @jessfraz: ""clever"" never ends well in software",-0.2057,0.0,0.794,0.206,97
697,fox,Fri Jun 22 07:33:55 +0000 2018,Find me covered by cobwebs still trying to figure out which Dismemberment Plan track I love the most,0.6369,0.208,0.792,0.0,98
698,fox,Thu Jun 21 21:45:19 +0000 2018,"@anxietytech I love the idea and the lineup looks great, but the Code of Conduct has no contact details, reporting… https://t.co/y4tpnyui3U",0.3291,0.206,0.681,0.112,99
699,fox,Thu Jun 21 20:48:23 +0000 2018,"RT @ChromeDevTools: The Critical Request by @benschwarz 

https://t.co/kbVkESDY1y",-0.3182,0.0,0.753,0.247,100
700,fox,Thu Jun 21 05:10:46 +0000 2018,"@justkelly_ok ughhhhhh, stay safe. ❤️😢",0.4404,0.42,0.58,0.0,101
701,fox,Thu Jun 21 04:09:56 +0000 2018,"Isn’t the art of Jenny Holzer very timely? 
https://t.co/JUZtVu79rE https://t.co/5MsXeWX7B1",0.0,0.0,1.0,0.0,102
702,fox,Thu Jun 21 02:38:53 +0000 2018,"Nanette was the best, most unexpected and thought-provoking standup I have ever seen. I strongly recommend you watc… https://t.co/h1ZAZdtpse",0.8316,0.386,0.614,0.0,103
703,fox,Thu Jun 21 02:21:50 +0000 2018,"RT @ohcatrina: Invite and provide space for diverse people to speak about things that aren’t just diversity, please 😕",0.1531,0.168,0.733,0.099,104
704,fox,Thu Jun 21 02:04:20 +0000 2018,@MylesBorins Myles,0.0,0.0,1.0,0.0,105
705,fox,Thu Jun 21 01:57:20 +0000 2018,"@ZachACole I will do my best! Any more recs in the Boston area?

Seems like most of it is in Cambridge/Sommerville,… https://t.co/47KEIi13P5",0.7901,0.269,0.731,0.0,106
706,fox,Thu Jun 21 01:56:49 +0000 2018,@amandarchy thank you! noted! 🌸,0.4738,0.381,0.619,0.0,107
707,fox,Thu Jun 21 01:50:18 +0000 2018,"@msmichellegar Ohhh, that sounds awesome! 

I doubt I’ll have the time though, I’m there for a week and only have a… https://t.co/lxwbwhknVq",0.4389,0.176,0.723,0.1,108
708,fox,Thu Jun 21 01:43:38 +0000 2018,"@jennwrites ❤️

I remember that! also lol I had good hair once. 😂",0.8356,0.413,0.507,0.08,109
709,fox,Wed Jun 20 23:51:19 +0000 2018,"@tiffani paper letters, e-letters, what is the difference anymore",0.0,0.0,1.0,0.0,110
710,fox,Wed Jun 20 23:50:47 +0000 2018,"@EmilyGorcenski This is heartbreaking, Emily. I’m so sorry. I know the expat feelings of loneliness all too well an… https://t.co/TwiNHaddTF",-0.6642,0.085,0.609,0.306,111
711,fox,Wed Jun 20 23:48:30 +0000 2018,"@ZachACole ahhhhh, that all sounds amazing! I already had a few of them saved, but will add the rest 💖 thank you so… https://t.co/yfH8Q3WcuI",0.8639,0.359,0.641,0.0,112
712,fox,Wed Jun 20 22:53:06 +0000 2018,"👋🏻 I will be going to Boston in a few weeks. Send me your favourite: museums, points of interest, parks, photo spot… https://t.co/az0EJ5mJoB",0.7351,0.212,0.788,0.0,113
713,fox,Wed Jun 20 06:12:51 +0000 2018,"RT @theledu: HI

Please buy books from @abookapart today &amp; tomorrow (June 19 &amp;20), bc we’re donating 25% of all profits to @RAICESTEXAS. An…",0.6369,0.191,0.809,0.0,114
714,fox,Wed Jun 20 05:35:28 +0000 2018,A periodic reminder on how technology is never neutral or apolitical. https://t.co/InWhNjxbjm,0.0,0.0,1.0,0.0,115
715,fox,Wed Jun 20 05:13:19 +0000 2018,"RT @DelilahSDawson: exec: So what do we think women want in fashion?
women: Pocke--
exec: Cold shoulder tops in pastels. Got it.
women: Poc…",0.5574,0.173,0.827,0.0,116
716,fox,Wed Jun 20 05:12:18 +0000 2018,“The myopic focus on what’s new leads us to miss the important ways that digital tools are embedded in old systems… https://t.co/L51e0anXVg,0.0516,0.077,0.855,0.068,117
717,fox,Wed Jun 20 04:25:25 +0000 2018,"@summerscope awww, poor kitteh! 🐈 👋🏻",0.1007,0.239,0.548,0.212,118
718,fox,Wed Jun 20 04:19:58 +0000 2018,"If you are attending @dinosaur_js this week, I strongly recommend you see @benschwarz’s „Critical Request” talk to… https://t.co/5udfyCzjia",0.5574,0.235,0.765,0.0,119
719,fox,Wed Jun 20 04:06:47 +0000 2018,"RT @jackiehluo: it's happening! 💖 join us at @square on july 19 for hear + now, an event to amplify the voices of people from marginalized…",0.5707,0.164,0.836,0.0,120
720,fox,Wed Jun 20 02:57:03 +0000 2018,"@madalynrose awww, likewise! and sorry you’re feeling that way. sending good vibes. 💝",0.5255,0.261,0.667,0.072,121
721,fox,Wed Jun 20 02:08:06 +0000 2018,@jennwrites 👯‍♀️❤️,0.0,0.0,1.0,0.0,122
722,fox,Wed Jun 20 02:07:48 +0000 2018,"@taotetek awww, you too! 💞",0.0,0.0,1.0,0.0,123
723,fox,Wed Jun 20 01:41:40 +0000 2018,"@malchata haha, perfectly timed. 🍻👋🏻",0.802,0.706,0.294,0.0,124
724,fox,Wed Jun 20 01:32:26 +0000 2018,"Hey friends. I’m feeling very lonely, anxious and stressed and I would love to see your faces. Join the GIF fun via… https://t.co/7gSjaYNMvS",0.7801,0.4,0.391,0.209,125
725,fox,Tue Jun 19 22:46:32 +0000 2018,"RT @MicheleNL: Inclusive forms:  
- Make them keyboard accessible
- Don't remove default focus styles if you don't supply alternative styli…",0.0,0.0,1.0,0.0,126
726,fox,Tue Jun 19 21:29:56 +0000 2018,@omosolatweets Thank you for sharing!,0.68,0.651,0.349,0.0,127
727,fox,Tue Jun 19 21:29:40 +0000 2018,"RT @omosolatweets: Interesting article by @fox that I'm just seeing.
Discussing that constant pull I've felt between balancing community in…",0.4019,0.124,0.876,0.0,128
728,fox,Tue Jun 19 21:18:35 +0000 2018,"RT @xoxo: 📋 Also new this year, we’re codifying all of our inclusive production practices as policy, and making it open source to encourage…",0.0,0.0,1.0,0.0,129
729,fox,Tue Jun 19 21:12:06 +0000 2018,"@andymcmillan Likewise! 🎉 

(I already have so much travel anxiety, zomg help)",0.2566,0.188,0.689,0.123,130
730,fox,Tue Jun 19 21:06:05 +0000 2018,"Congratulations on another successful launch of @xoxo to @andymcmillan and @waxpancake! 🎉 

Excellent illustration… https://t.co/qONbNfKvnQ",0.937,0.545,0.455,0.0,131
731,fox,Tue Jun 19 03:44:44 +0000 2018,"Doing some research: if you are in tech and received any education (a degree, bootcamp, course, etc.) in computer s… https://t.co/4HITfUn2zS",0.0,0.0,1.0,0.0,132
732,fox,Mon Jun 18 03:10:58 +0000 2018,Beautifully visualised selection of UX principles. https://t.co/JymmVBqo7m,0.5719,0.381,0.619,0.0,133
733,fox,Mon Jun 18 01:52:30 +0000 2018,@madpilot sorry not sorry? 😂🙇🏻‍♀️,-0.1531,0.0,0.536,0.464,134
734,fox,Mon Jun 18 01:51:58 +0000 2018,What tools do people use for working on information architecture these days?,0.0,0.0,1.0,0.0,135
735,fox,Mon Jun 18 01:28:18 +0000 2018,"@sailorhg @benschwarz thank you, Amy! 🤗",0.68,0.528,0.472,0.0,136
736,fox,Mon Jun 18 01:28:00 +0000 2018,"@MelissaKaulfuss @benschwarz thanks, Mel! ❤️",0.4926,0.39,0.61,0.0,137
737,fox,Mon Jun 18 01:27:40 +0000 2018,"@cczona @benschwarz thank you, Carina 💖",0.5719,0.485,0.515,0.0,138
738,fox,Mon Jun 18 01:27:22 +0000 2018,@waferbaby @benschwarz 😂🙇🏻‍♀️,0.0,0.0,1.0,0.0,139
739,fox,Sun Jun 17 23:42:21 +0000 2018,"Happy third anniversary to my partner, @benschwarz. So many good times, successes, failures and hardships went by a… https://t.co/Jw1HKSDg4y",0.8166,0.368,0.527,0.105,140
740,fox,Sun Jun 17 20:43:31 +0000 2018,"@superhighfives I’m jet lagged and been watching Queer Eye since 5am. Also, Antoni and his bullshit guacamole cooking skills, haha.",-0.4588,0.115,0.654,0.231,141
741,fox,Thu Jun 14 16:52:18 +0000 2018,@kizmarh 🙇🏻‍♀️,0.0,0.0,1.0,0.0,142
742,fox,Thu Jun 14 16:51:07 +0000 2018,"@ksylor 🙌

I have pretty hard requirements myself, which means way less opportunities, but I’m 100% fine with that… https://t.co/nQjJ3bHE6Y",0.5794,0.257,0.691,0.052,143
743,fox,Thu Jun 14 08:53:55 +0000 2018,"RT @TheCheish: Mother: can you please fix my computer 

Me: *leans back in chair* well... well ... well ... if it isn’t Miss ‘Get Off That…",0.5994,0.216,0.731,0.053,144
744,fox,Thu Jun 14 08:52:45 +0000 2018,RT @triketora: remember when you wanted what you have now,0.0,0.0,1.0,0.0,145
745,fox,Wed Jun 13 16:55:29 +0000 2018,@alicegoldfuss I feel so seen,0.0,0.0,1.0,0.0,146
746,fox,Wed Jun 13 16:43:55 +0000 2018,RT @NekoCase: Think about this question and answer it HONESTLY to yourself: Do I view content made by women as being FOR women at first gla…,0.5766,0.135,0.865,0.0,147
747,fox,Wed Jun 13 16:41:03 +0000 2018,@EricaJoy So many fab people in this thread! 👋🏻 https://t.co/zsxPU8cGwA,0.7763,0.361,0.639,0.0,148
748,fox,Wed Jun 13 16:21:01 +0000 2018,"RT @darngooood: 🚨 FULL TIME YOU IS OUT NOW!
A self-discovery workbook &amp; video series I put 100% of myself, my heart, and my weird brain int…",-0.2481,0.0,0.929,0.071,149
749,fox,Tue Jun 12 14:10:45 +0000 2018,@dan_abramov  https://t.co/Aow0ZjyNOy,0.0,0.0,1.0,0.0,150
750,fox,Tue Jun 12 12:23:23 +0000 2018,"RT @sarah_edo: The most successful people I've met:

1. Study daily
2. Eat well
3. Thrive on others
4. Are literal sharks in the ocean
5. A…",0.7346,0.199,0.801,0.0,151
751,fox,Tue Jun 12 09:41:33 +0000 2018,"@dotmariusz hahahaahha
hahahaha
ha

still laughing.",0.6808,0.583,0.417,0.0,152
752,fox,Mon Jun 11 18:26:16 +0000 2018,RT @MoiraDonegan: In case it wasn't clear: The consequences for women speaking out about sexual harassment and assault remain much greater…,-0.8585,0.0,0.655,0.345,153
753,fox,Mon Jun 11 14:05:15 +0000 2018,"Some more perspective:

→ we were actively supporting IE7 (sometimes, still IE6)
→ Sublime Text just came out
→ Pho… https://t.co/AoSCBkjiXq",0.6369,0.245,0.755,0.0,154
754,fox,Mon Jun 11 08:49:11 +0000 2018,A thoughtful introduction to inclusive design principles focused on accessibility. ht @paciellogroup. https://t.co/UgSQY5bgNj,0.6369,0.342,0.658,0.0,155
755,fox,Mon Jun 11 08:31:47 +0000 2018,"Another non-specific, very brief, harmful Code of Conduct in the wild—@perfnowconf. 

No Code of Conduct is always… https://t.co/0DHJHLoSPL",-0.296,0.0,0.885,0.115,156
756,fox,Mon Jun 11 08:06:02 +0000 2018,RT @edshanna: My husband just snapped this at CERN. https://t.co/QfQCPvFueQ,0.0,0.0,1.0,0.0,157
757,fox,Sat Jun 09 11:32:40 +0000 2018,@justkelly_ok @dmakogon @kcunning Good on him screaming into his echo chamber of privileged tech bros. He knows wel… https://t.co/9bVtfvGF9S,0.4939,0.238,0.656,0.107,158
758,fox,Sat Jun 09 10:36:55 +0000 2018,"@DanNutter_ @SiAdcock yep, I used to feel obliged/compelled/trapped in answering. these days it’s straight to archi… https://t.co/T0WXQHwHCU",0.4767,0.227,0.773,0.0,159
759,fox,Sat Jun 09 10:09:44 +0000 2018,"RT @alicegoldfuss: Since market supply of women in tech is low, I demand to be treated and priced like the artisanal, hand-crafted, locally…",-0.0258,0.1,0.757,0.143,160
760,fox,Fri Jun 08 19:36:53 +0000 2018,@justkelly_ok @alicegoldfuss Basically 😂,0.4404,0.325,0.513,0.162,161
761,fox,Fri Jun 08 19:35:39 +0000 2018,@justkelly_ok @alicegoldfuss He’s been like this since I met him 6-7 years ago so I doubt anything will make him re… https://t.co/HiznWHg60v,-0.188,0.105,0.758,0.137,162
762,fox,Fri Jun 08 19:29:48 +0000 2018,RT @polotek: There is no hidden boogieman that's ruining diversity. It's just us. Me and you. So if I'm talking about changing things and y…,-0.4939,0.0,0.846,0.154,163
763,fox,Fri Jun 08 18:28:26 +0000 2018,A quote from today’s email following that scheme. Seems like underrepresented groups need air quotes. And pay inequ… https://t.co/LQFN3dfChW,0.2732,0.126,0.804,0.07,164
764,fox,Fri Jun 08 18:23:36 +0000 2018,"Anatomy 80% of emails I get from men I don’t know with more or less ambiguous subjects (like “hi”):

1) I have read… https://t.co/fGlw52IhwC",0.0,0.0,1.0,0.0,165
765,fox,Fri Jun 08 16:54:52 +0000 2018,@cabel This is an intervention Cabel,0.0,0.0,1.0,0.0,166
766,fox,Fri Jun 08 13:11:00 +0000 2018,"RT @Candice_MMorgan: Please, please be responsible in reporting these tragic losses. For those struggling, and for the survivors reliving p…",-0.3818,0.235,0.476,0.289,167
767,fox,Fri Jun 08 13:00:15 +0000 2018,RT @laurenduca: Reach out to someone you care about who might be struggling today. Remind them that they have a place in your heart. Ask ho…,0.128,0.148,0.756,0.096,168
768,fox,Fri Jun 08 12:43:15 +0000 2018,"@ohhoe I mean, white men are never wrong so it’s obviously misinterpreted and we live in a meritocracy.

(also, yeah, a known offender.)",0.4196,0.255,0.642,0.103,169
769,fox,Fri Jun 08 12:14:07 +0000 2018,"RT @presentcorrect: 'Your body is not a temple, it's an amusement park. Enjoy the ride.” 

Anthony Bourdain",0.6908,0.289,0.711,0.0,170
770,fox,Fri Jun 08 12:07:07 +0000 2018,"RT @abcnews: @CNN If you or anyone you know needs help:
Lifeline on 13 11 14
Suicide Call Back Service on 1300 659 467
Beyond Blue on 1300…",-0.4215,0.081,0.783,0.136,171
771,fox,Fri Jun 08 11:43:32 +0000 2018,"[cw: suicide]

Just a few days after news about Kate Spade broke, Anthony Bourdain is no longer with us. I will kee… https://t.co/QDWnf7l2rA",-0.6124,0.0,0.792,0.208,172
772,fox,Fri Jun 08 10:43:28 +0000 2018,"RT @soniagupta504: I wish people celebrated Blackness the way they celebrate LGBTQ pride, or women's issues. It seems insulting at this poi…",0.8519,0.394,0.505,0.101,173
773,fox,Fri Jun 08 10:23:54 +0000 2018,"A short and sweet intro to `position: sticky`, a great alternative to JavaScript-reliant parallaxes that often lead… https://t.co/9qncwTQ5wa",0.7964,0.336,0.664,0.0,174
774,fox,Fri Jun 08 10:14:06 +0000 2018,"@jstn hope you get some rest and peace of mind. I know how debilitating anxiety can be. 

💖",0.7845,0.354,0.576,0.07,175
775,fox,Fri Jun 08 09:09:38 +0000 2018,"Awesome work on Code of Conduct and publicising a response guide by @DjangoConEurope team! 👏

https://t.co/Qon2YBixIU",0.6588,0.226,0.774,0.0,176
776,fox,Fri Jun 08 08:57:01 +0000 2018,Doing some writing in this setting today. 🙌🏻 https://t.co/4WQQ0sjF2Z,0.0,0.0,1.0,0.0,177
777,fox,Fri Jun 08 08:48:59 +0000 2018,"RT @stephhippo: There is way more to your life and abilities than GitHub squares. 

Like did you know there are dogs and mountains and bake…",0.5423,0.164,0.836,0.0,178
778,fox,Fri Jun 08 07:55:05 +0000 2018,"@jennschiffer not missing much other than tone-deaf comments, really 🤷‍♀️",0.2235,0.159,0.841,0.0,179
779,fox,Fri Jun 08 07:53:21 +0000 2018,"There are some exceptional engineers with plenty of public contributions. But, there are also numerous developers w… https://t.co/3V6Aqt7AXr",0.0,0.0,1.0,0.0,180
780,fox,Fri Jun 08 07:49:23 +0000 2018,I even wrote about this 3 years ago. Prioritising contribution numbers pushes us to engage in impression management… https://t.co/bgiQdBqgsE,0.5106,0.223,0.777,0.0,181
781,fox,Fri Jun 08 07:45:35 +0000 2018,I have done a bit of Open Source in my time as I was led to believe it was necessary for my career. It gave me very… https://t.co/ykiMkb9Ofg,0.0,0.0,1.0,0.0,182
782,fox,Fri Jun 08 07:42:56 +0000 2018,Underrepresented groups earn 20%+ less than men and have to overperform to prove their worth. Holding traditional r… https://t.co/QgM7mHgCz9,0.2263,0.095,0.905,0.0,183
783,fox,Fri Jun 08 07:40:05 +0000 2018,Github profile is excellent for validating problems with work-life balance and confirming that OS favours men with… https://t.co/3dOm1ZQrOk,0.7351,0.348,0.547,0.105,184
784,fox,Thu Jun 07 20:51:50 +0000 2018,"RT @cczona: Time for me to move forward to a new job, and new adventures, in developer relations or open source advocacy. Preference for Sa…",0.34,0.094,0.906,0.0,185
785,fox,Thu Jun 07 16:00:57 +0000 2018,@dinosaur_js so.. not keynote speakers aren’t getting announced? not very inclusive.,0.0,0.0,1.0,0.0,186
786,fox,Thu Jun 07 15:28:08 +0000 2018,Work doesn’t define you. Company valuation or social credibility shouldn’t be a marker of skill either.,0.0,0.0,1.0,0.0,187
787,fox,Thu Jun 07 15:22:34 +0000 2018,As someone from Eastern Europe who has never worked for a “recognizable startup” before I can attest I was met with… https://t.co/1CDIy8LuA0,0.0,0.0,1.0,0.0,188
788,fox,Thu Jun 07 15:17:56 +0000 2018,💯 https://t.co/n1SWxe2qby,0.0,0.0,1.0,0.0,189
789,fox,Thu Jun 07 10:10:04 +0000 2018,@ohhoe I would definitely suggest seeing a physio for starters (if there’s a lot of pain). They usually do targeted… https://t.co/WCxx8UGXtn,0.4019,0.137,0.863,0.0,190
790,fox,Thu Jun 07 10:05:42 +0000 2018,"@ohhoe I had a lot of success with doing back+core strengthening exercises; a lot of ab work, handstands, etc. Afte… https://t.co/peNBvsbNnM",0.7845,0.301,0.699,0.0,191
791,fox,Thu Jun 07 09:23:57 +0000 2018,@glenmaddern photos man,0.0,0.0,1.0,0.0,192
792,fox,Thu Jun 07 09:15:51 +0000 2018,I keep hearing that I’m calling out exclusion for personal gains and marketing (?!) as if it didn’t cause severe an… https://t.co/bX1IQ3uKcl,-0.4003,0.094,0.706,0.2,193
793,fox,Thu Jun 07 08:22:31 +0000 2018,"@nickfrancis haha, that is correct. thank you! 🎉👯",0.6996,0.491,0.509,0.0,194
794,fox,Wed Jun 06 18:46:56 +0000 2018,RT @janaboruta: If you don’t advocate for yourself no one else will.,-0.296,0.0,0.833,0.167,195
795,fox,Wed Jun 06 17:45:10 +0000 2018,"RT @amyngyn: I use the term ""social capital"" a lot, and most URMs know exactly what I mean. ""I can't afford to comment on this one because…",0.0,0.0,1.0,0.0,196
796,fox,Wed Jun 06 17:41:25 +0000 2018,"Curious how many people who follow me live in Boston. Raise your hands, friends. 👋",0.8225,0.398,0.602,0.0,197
797,fox,Wed Jun 06 15:13:27 +0000 2018,It’s not a good look if a conference pledging inclusion doesn’t reply to my email thanking for an invitation but re… https://t.co/a7hosMK8i3,-0.1786,0.0,0.918,0.082,198
